bid_price_1,bid_size_1,ask_price_1,ask_size_1,bid_price_2,bid_size_2,ask_price_2,ask_size_2,bid_price_3,bid_size_3,ask_price_3,ask_size_3,bid_price_4,bid_size_4,ask_price_4,ask_size_4,bid_price_5,bid_size_5,ask_price_5,ask_size_5,bid_price_6,bid_size_6,ask_price_6,ask_size_6,bid_price_7,bid_size_7,ask_price_7,ask_size_7,bid_price_8,bid_size_8,ask_price_8,ask_size_8,bid_price_9,bid_size_9,ask_price_9,ask_size_9,bid_price_10,bid_size_10,ask_price_10,ask_size_10,time
64629.39,6.31176,64629.4,2.53862,64629.38,0.0017,64629.41,0.00058,64629.37,0.00016,64629.86,0.00473,64628.55,0.00455,64629.99,0.00018,64627.25,0.00379,64630.0,0.02618,64627.23,0.00018,64630.14,8e-05,64627.22,0.18904,64630.31,0.00018,64626.93,0.00016,64630.32,0.02018,64626.8,0.00018,64630.34,0.00018,64626.66,0.004,64630.35,0.02018,1785948924.514
64629.39,6.31668,64629.4,1.71797,64629.38,0.00162,64629.41,0.00058,64629.37,0.00016,64629.86,0.00473,64628.55,0.00455,64629.99,0.00018,64628.44,8e-05,64630.0,0.02618,64627.25,0.00379,64630.14,8e-05,64627.23,0.00018,64630.31,0.00018,64627.22,0.18904,64630.32,0.02018,64626.93,0.00016,64630.34,0.00018,64626.66,0.004,64630.35,0.02018,1785948924.614
64629.39,6.34404,64629.4,1.99573,64629.38,0.0017,64629.41,0.00058,64629.37,0.00016,64629.86,0.00473,64628.55,0.00455,64629.99,0.00018,64628.44,8e-05,64630.0,0.02618,64627.25,0.00379,64630.14,8e-05,64627.23,0.00018,64630.31,0.00018,64627.22,0.18904,64630.32,0.02018,64626.93,0.00016,64630.34,0.00018,64626.81,9e-05,64630.35,0.02018,1785948924.714
64629.39,6.31685,64629.4,1.71806,64629.38,0.0017,64629.41,0.00058,64629.37,0.00016,64629.86,0.00473,64628.55,0.00455,64629.99,0.00018,64628.44,8e-05,64630.0,0.02618,64627.25,0.00379,64630.14,8e-05,64627.23,0.00018,64630.31,0.00018,64627.22,0.18904,64630.32,0.02018,64626.93,0.00016,64630.34,0.00018,64626.66,0.004,64630.35,0.02018,1785948924.814
64629.39,6.31677,64629.4,1.7183,64629.38,0.00162,64629.41,0.00058,64629.37,0.00016,64629.86,0.00473,64628.55,0.00455,64629.99,0.00018,64628.44,8e-05,64630.0,0.02618,64627.25,0.00379,64630.14,8e-05,64627.23,0.00018,64630.31,0.00018,64627.22,0.18904,64630.32,0.02018,64626.93,0.00016,64630.34,0.00018,64626.66,0.004,64630.35,0.02018,1785948924.914
64629.39,6.31663,64629.4,1.7183,64629.38,0.00162,64629.41,0.00058,64629.37,0.00016,64629.86,0.00473,64628.55,0.00455,64629.99,0.00018,64628.44,8e-05,64630.0,0.02618,64627.25,0.00379,64630.14,8e-05,64627.23,0.00018,64630.31,0.00018,64627.22,0.18904,64630.32,0.02018,64626.93,0.00016,64630.34,0.00018,64626.66,0.004,64630.35,0.02018,1785948925.014
64629.39,6.34382,64629.4,1.7183,64629.38,0.00162,64629.41,0.00058,64629.37,0.00016,64629.86,0.00473,64628.55,0.00455,64629.99,0.00018,64628.44,8e-05,64630.0,0.02618,64628.09,0.03399,64630.14,8e-05,64627.25,0.00379,64630.31,0.00018,64627.23,0.00018,64630.32,0.02018,64627.22,0.18904,64630.34,0.00018,64626.93,0.00016,64630.35,0.02018,1785948925.114
64629.39,6.31697,64629.4,1.7183,64629.38,0.00178,64629.41,0.00058,64629.37,0.00016,64629.8,9e-05,64628.55,0.00455,64629.81,0.16171,64628.44,8e-05,64629.86,0.00473,64628.1,0.00018,64629.99,0.00018,64627.25,0.00379,64630.0,0.02618,64627.23,0.00018,64630.14,8e-05,64627.22,0.18886,64630.31,0.00018,64626.93,0.00016,64630.32,0.02018,1785948925.214
64629.39,6.31697,64629.4,1.71822,64629.38,0.00178,64629.41,0.00058,64629.37,0.00016,64629.8,0.00018,64628.55,0.00455,64629.81,0.16189,64628.44,8e-05,64629.86,0.00473,64627.25,0.00379,64629.99,0.00018,64627.23,0.00018,64630.0,0.02618,64627.22,0.18886,64630.14,8e-05,64626.93,0.00016,64630.31,0.00018,64626.81,0.00018,64630.32,0.02018,1785948925.314
64629.39,6.31697,64629.4,1.71822,64629.38,0.00178,64629.41,0.00058,64629.37,0.00016,64629.8,0.00018,64628.55,0.00455,64629.81,0.16189,64628.44,8e-05,64629.86,0.00473,64627.25,0.00379,64629.99,0.00018,64627.23,0.00018,64630.0,0.02618,64627.22,0.18886,64630.14,8e-05,64626.93,0.00016,64630.31,0.00018,64626.81,0.00018,64630.32,0.02018,1785948925.414
64629.39,6.31697,64629.4,1.71814,64629.38,0.00178,64629.41,0.00058,64629.37,0.00016,64629.8,0.00018,64628.55,0.00455,64629.81,0.16189,64628.44,8e-05,64629.86,0.00473,64627.25,0.00379,64629.99,0.00018,64627.23,0.00018,64630.0,0.02618,64627.22,0.18886,64630.14,8e-05,64626.93,0.00016,64630.31,0.00018,64626.81,0.00018,64630.32,0.02018,1785948925.514
64629.39,6.31697,64629.4,1.71814,64629.38,0.00178,64629.41,0.00058,64629.37,0.00016,64629.8,0.00018,64628.55,0.00455,64629.81,0.16189,64628.44,8e-05,64629.86,0.00473,64627.25,0.00379,64629.99,0.00018,64627.23,0.00018,64630.0,0.02618,64627.22,0.18886,64630.14,8e-05,64626.93,0.00016,64630.31,0.00018,64626.81,0.00018,64630.32,0.02018,1785948925.614
64629.99,7.60554,64630.0,0.00151,64629.98,0.00034,64630.01,0.00102,64629.97,0.00016,64630.14,0.00024,64629.9,0.004,64630.32,0.00018,64629.86,0.075,64630.35,0.00018,64629.85,0.27762,64630.96,0.00018,64629.81,0.075,64631.0,0.00026,64629.4,1.68228,64631.16,0.00394,64629.39,0.2017,64631.36,8e-05,64628.55,0.00455,64631.4,0.00019,1785948925.714
64631.99,6.81854,64632.0,0.02987,64631.98,0.00034,64632.01,0.0005,64631.97,0.00016,64632.28,8e-05,64631.52,0.004,64633.35,8e-05,64631.4,3.38107,64633.43,8e-05,64631.17,0.075,64633.99,0.00018,64631.16,3.12784,64634.0,0.02618,64631.15,2.45873,64634.32,8e-05,64630.63,0.04262,64634.87,0.0005,64630.14,0.00016,64635.5,8e-05,1785948925.814
64632.01,8.70293,64632.02,0.00139,64632.0,2.45579,64632.03,0.00066,64631.99,2.48896,64632.61,0.00466,64631.52,0.004,64633.35,8e-05,64631.41,0.012,64633.43,8e-05,64631.4,0.00018,64633.91,0.00388,64631.29,0.00461,64633.99,0.00018,64631.17,0.07518,64634.0,0.02618,64631.16,0.27026,64634.32,8e-05,64631.15,0.14026,64634.87,0.0005,1785948925.914
64632.01,8.83807,64632.02,0.00131,64632.0,2.10472,64632.03,0.00066,64631.99,2.46396,64632.61,0.00466,64631.52,0.004,64633.35,8e-05,64631.41,0.00018,64633.43,8e-05,64631.29,0.00461,64633.91,0.00388,64631.17,0.07518,64633.99,0.00018,64631.16,0.00026,64634.0,0.02618,64631.15,0.14026,64634.32,8e-05,64630.63,0.0428,64634.87,0.0005,1785948926.014
64632.01,8.74553,64632.02,0.00123,64632.0,2.46669,64632.03,0.00066,64631.99,2.4655,64632.61,0.00466,64631.52,0.004,64633.35,8e-05,64631.29,0.00461,64633.43,8e-05,64631.17,0.07518,64633.91,0.00388,64631.16,8e-05,64633.99,0.00018,64631.15,0.14026,64634.0,0.02618,64630.63,0.0428,64634.32,8e-05,64630.14,0.00016,64634.85,8e-05,1785948926.114
64633.99,6.97553,64634.0,1.45625,64633.98,0.00034,64634.01,0.0005,64633.97,0.00016,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.04,9e-05,64635.49,8e-05,64632.03,2.1603,64635.5,8e-05,64632.02,0.83009,64635.99,0.00018,64632.01,2.89661,64636.0,0.02618,64632.0,1.00294,64636.07,0.00012,64631.99,2.45889,64636.56,8e-05,1785948926.214
64633.99,7.00053,64634.0,1.45685,64633.98,0.00034,64634.01,0.00074,64633.97,0.00016,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.12,0.00389,64635.49,8e-05,64632.04,9e-05,64635.5,8e-05,64632.03,2.16048,64635.99,0.00018,64632.02,0.83027,64636.0,0.02618,64632.01,2.87161,64636.03,0.00383,1785948926.314
64633.99,7.00093,64634.0,1.99631,64633.98,0.00034,64634.01,0.00074,64633.97,0.00016,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.12,0.00389,64635.01,0.2205,64632.04,9e-05,64635.49,8e-05,64632.03,2.16048,64635.5,8e-05,64632.02,0.83027,64635.99,0.00018,64632.01,0.55322,64636.0,0.02618,1785948926.414
64633.99,7.04757,64634.0,1.71907,64633.98,0.00034,64634.01,0.00082,64633.97,0.00016,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.12,0.00389,64635.0,0.00018,64632.06,0.00018,64635.01,0.00018,64632.05,1.07006,64635.49,8e-05,64632.03,0.00036,64635.5,8e-05,64632.02,0.07536,64635.99,0.00018,1785948926.514
64633.99,7.04757,64634.0,1.96607,64633.98,0.00034,64634.01,0.00074,64633.97,0.00016,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.12,0.00389,64635.49,8e-05,64632.06,0.00018,64635.5,8e-05,64632.05,1.07006,64635.99,0.00018,64632.03,0.00018,64636.0,0.02618,64632.02,0.07536,64636.03,0.00383,1785948926.614
64633.99,7.04766,64634.0,1.98902,64633.98,0.00034,64634.01,0.00074,64633.97,0.00016,64634.73,0.0046,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,64632.05,1.07006,64636.03,0.00383,64632.03,0.00018,64636.07,0.00012,1785948926.714
64633.99,7.04766,64634.0,1.71891,64633.98,0.00034,64634.01,0.00074,64633.97,0.00016,64634.73,0.0046,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,64632.05,1.07006,64636.03,0.00383,64632.03,0.00018,64636.07,0.00012,1785948926.814
64633.99,7.04766,64634.0,1.71899,64633.98,0.00034,64634.01,0.00074,64633.97,0.00016,64634.73,0.0046,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,64632.05,1.07006,64636.03,0.00383,64632.03,0.00018,64636.07,0.00012,1785948926.914
64633.99,7.04168,64634.0,0.78819,64633.98,0.00034,64634.01,0.00074,64633.97,0.00016,64634.73,0.0046,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,64632.05,1.07006,64636.03,0.00383,64632.03,0.00018,64636.07,0.00012,1785948927.014
64633.99,7.04208,64634.0,1.72907,64633.98,0.00034,64634.01,0.00082,64633.97,0.00016,64634.73,0.0046,64633.6,9e-05,64634.87,0.0005,64633.59,0.01359,64635.49,8e-05,64633.42,0.00467,64635.5,8e-05,64633.35,0.00016,64635.99,0.00018,64632.93,8e-05,64636.0,0.02618,64632.12,0.00389,64636.03,0.00383,64632.06,0.00018,64636.07,0.00012,1785948927.114
64633.99,7.04208,64634.0,1.72907,64633.98,0.00034,64634.01,0.00082,64633.97,0.00016,64634.73,0.0046,64633.6,9e-05,64634.85,8e-05,64633.59,0.01377,64634.87,0.0005,64633.42,0.00467,64635.49,8e-05,64633.35,0.00016,64635.5,8e-05,64632.93,8e-05,64635.99,0.00018,64632.12,0.00389,64636.0,0.02618,64632.06,0.00018,64636.03,0.00383,1785948927.215
64633.99,7.04208,64634.0,1.72907,64633.98,0.00034,64634.01,0.00082,64633.97,0.00016,64634.73,0.0046,64633.6,9e-05,64634.85,8e-05,64633.59,0.01377,64634.87,0.0005,64633.42,0.00467,64635.49,8e-05,64633.35,0.00016,64635.5,8e-05,64632.93,8e-05,64635.99,0.00018,64632.12,0.00389,64636.0,0.02618,64632.06,0.00018,64636.03,0.00383,1785948927.314
64633.99,7.04208,64634.0,1.72907,64633.98,0.00034,64634.01,0.00082,64633.97,0.00016,64634.73,0.0046,64633.6,9e-05,64634.85,8e-05,64633.59,0.01377,64634.87,0.0005,64633.42,0.00467,64635.49,8e-05,64633.35,0.00016,64635.5,8e-05,64632.93,8e-05,64635.99,0.00018,64632.12,0.00389,64636.0,0.02618,64632.06,0.00018,64636.03,0.00383,1785948927.414
64633.99,7.04208,64634.0,1.72907,64633.98,0.00034,64634.01,0.00082,64633.97,0.00016,64634.73,0.0046,64633.6,9e-05,64634.85,8e-05,64633.59,0.01377,64634.87,0.0005,64633.42,0.00467,64635.49,8e-05,64633.35,0.00016,64635.5,8e-05,64632.93,8e-05,64635.99,0.00018,64632.12,0.00389,64636.0,0.02618,64632.06,0.00018,64636.03,0.00383,1785948927.514
64633.99,7.04208,64634.0,1.72907,64633.98,0.00034,64634.01,0.00082,64633.97,0.00016,64634.73,0.0046,64633.6,9e-05,64634.85,8e-05,64633.59,0.01377,64634.87,0.0005,64633.42,0.00467,64635.49,8e-05,64633.35,0.00016,64635.5,8e-05,64632.93,8e-05,64635.99,0.00018,64632.12,0.00389,64636.0,0.02618,64632.06,0.00018,64636.03,0.00383,1785948927.614
64633.99,7.04208,64634.0,1.72907,64633.98,0.00034,64634.01,0.00082,64633.97,0.00016,64634.73,0.0046,64633.6,9e-05,64634.85,8e-05,64633.59,0.01377,64634.87,0.0005,64633.42,0.00467,64635.49,8e-05,64633.35,0.00016,64635.5,8e-05,64632.93,8e-05,64635.99,0.00018,64632.12,0.00389,64636.0,0.02618,64632.06,0.00018,64636.03,0.00383,1785948927.714
64633.99,7.04808,64634.0,0.78827,64633.98,0.00034,64634.01,0.00082,64633.97,0.00016,64634.73,0.0046,64633.6,9e-05,64634.85,8e-05,64633.59,0.01377,64634.87,0.0005,64633.42,0.00467,64635.49,8e-05,64633.35,0.00016,64635.5,8e-05,64632.93,8e-05,64635.99,0.00018,64632.12,0.00389,64636.0,0.02618,64632.06,0.00018,64636.03,0.00383,1785948927.814
64633.99,7.07878,64634.0,0.08583,64633.98,0.00034,64634.01,0.0009,64633.97,0.00016,64634.02,0.00016,64633.6,9e-05,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.18,0.00032,64635.99,0.00018,64632.12,0.00389,64636.0,0.02618,1785948927.914
64633.99,7.07878,64634.0,1.03633,64633.98,0.00034,64634.01,0.0009,64633.97,0.00016,64634.02,0.00016,64633.6,9e-05,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948928.014
64633.99,7.07878,64634.0,1.47563,64633.98,0.00034,64634.01,0.0009,64633.97,0.00016,64634.02,0.00016,64633.6,9e-05,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948928.114
64633.99,7.07886,64634.0,0.08599,64633.98,0.00034,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.75507,64636.0,0.02618,1785948928.214
64633.99,7.07886,64634.0,0.08599,64633.98,0.00034,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948928.314
64633.99,7.07886,64634.0,0.08599,64633.98,0.00034,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948928.414
64633.99,7.07886,64634.0,0.08591,64633.98,0.00034,64634.01,0.0009,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948928.514
64633.99,7.07886,64634.0,1.46883,64633.98,0.00034,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948928.615
64633.99,7.07998,64634.0,1.46883,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948928.714
64633.99,7.08008,64634.0,1.46883,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948928.814
64633.99,7.08008,64634.0,1.46883,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948928.914
64633.99,7.08008,64634.0,1.46883,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948929.015
64633.99,7.08008,64634.0,1.46883,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948929.114
64633.99,7.08008,64634.0,1.46883,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948929.214
64633.99,7.07896,64634.0,0.08623,64633.98,0.00034,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948929.314
64633.99,9.39734,64634.0,0.08623,64633.98,0.00034,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948929.414
64633.99,9.39855,64634.0,1.47143,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948929.514
64633.99,9.39855,64634.0,1.47182,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948929.614
64633.99,9.39863,64634.0,1.47174,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948929.714
64633.99,9.39743,64634.0,0.52776,64633.98,0.00034,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.21,8e-05,64633.59,0.01377,64634.73,0.0046,64633.42,0.00467,64634.85,8e-05,64633.35,0.00016,64634.87,0.0005,64632.93,8e-05,64635.49,8e-05,64632.12,0.00389,64635.5,8e-05,64632.06,0.00018,64635.99,0.00018,1785948929.814
64633.99,9.39855,64634.0,1.47266,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948929.914
64633.99,9.39743,64634.0,0.52776,64633.98,0.00034,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948930.014
64633.99,9.39743,64634.0,0.08624,64633.98,0.00034,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948930.115
64633.99,9.39855,64634.0,1.02986,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948930.214
64633.99,9.39855,64634.0,1.47174,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948930.314
64633.99,9.39745,64634.0,1.47174,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64635.49,8e-05,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948930.414
64633.99,7.07876,64634.0,1.47148,64633.98,0.0009,64634.01,0.0009,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64634.89,0.00018,64632.93,8e-05,64634.9,0.2869,64632.12,0.00389,64635.49,8e-05,64632.06,0.00018,64635.5,8e-05,1785948930.514
64633.99,7.07876,64634.0,1.72046,64633.98,0.0009,64634.01,0.0009,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64634.89,0.00018,64632.93,8e-05,64634.9,0.28708,64632.12,0.00389,64635.49,8e-05,64632.06,0.00018,64635.5,8e-05,1785948930.614
64633.99,7.07876,64634.0,1.4703,64633.98,0.0009,64634.01,0.0009,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64634.89,0.00018,64632.93,8e-05,64634.9,0.28708,64632.12,0.00389,64635.49,8e-05,64632.06,0.00018,64635.5,8e-05,1785948930.714
64633.99,7.07876,64634.0,1.4703,64633.98,0.0009,64634.01,0.0009,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64634.89,0.00018,64632.93,8e-05,64634.9,0.28708,64632.12,0.00389,64635.49,8e-05,64632.06,0.00018,64635.5,8e-05,1785948930.814
64633.99,7.07876,64634.0,1.47038,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64634.89,0.00018,64632.93,8e-05,64634.9,0.28708,64632.12,0.00389,64635.49,8e-05,64632.06,0.00018,64635.5,8e-05,1785948930.914
64633.99,7.07876,64634.0,1.47038,64633.98,0.0009,64634.01,0.00098,64633.97,0.00016,64634.02,0.00016,64633.6,0.00018,64634.73,0.0046,64633.59,0.01377,64634.85,8e-05,64633.42,0.00467,64634.87,0.0005,64633.35,0.00016,64634.9,0.00018,64632.93,8e-05,64635.5,8e-05,64632.12,0.00389,64635.99,0.00018,64632.06,0.00018,64636.0,0.02618,1785948931.014
