time,price,size,is_buyer_maker
1785948798.089,64626.71,8e-05,False
1785948798.089,64626.71,8e-05,False
1785948798.089,64626.71,8e-05,False
1785948798.089,64626.71,8e-05,False
1785948798.089,64626.71,8e-05,False
1785948798.089,64626.71,8e-05,False
1785948798.089,64626.71,0.00016,False
1785948798.089,64626.72,0.00016,False
1785948798.089,64626.77,0.00368,False
1785948798.091,64626.77,0.0012,False
1785948798.091,64626.77,3e-05,False
1785948798.091,64626.77,8e-05,False
1785948798.091,64626.77,8e-05,False
1785948798.091,64626.77,8e-05,False
1785948798.091,64626.77,8e-05,False
1785948798.091,64626.77,8e-05,False
1785948798.091,64626.77,9e-05,False
1785948798.091,64626.77,9e-05,False
1785948798.091,64626.77,8e-05,False
1785948798.091,64626.78,8e-05,False
1785948798.093,64626.93,8e-05,False
1785948798.093,64626.93,9e-05,False
1785948798.093,64626.94,8e-05,False
1785948798.093,64626.94,8e-05,False
1785948798.093,64627.08,8e-05,False
1785948798.093,64627.08,8e-05,False
1785948798.093,64627.08,8e-05,False
1785948798.093,64627.08,8e-05,False
1785948798.093,64627.08,8e-05,False
1785948798.093,64627.23,8e-05,False
1785948798.093,64627.23,8e-05,False
1785948798.093,64627.23,8e-05,False
1785948798.093,64627.23,8e-05,False
1785948798.093,64627.23,8e-05,False
1785948798.093,64627.42,8e-05,False
1785948798.093,64627.42,8e-05,False
1785948798.093,64627.42,8e-05,False
1785948798.093,64627.42,8e-05,False
1785948798.093,64627.42,8e-05,False
1785948798.093,64627.99,9e-05,False
1785948798.093,64627.99,9e-05,False
1785948798.093,64627.99,9e-05,False
1785948798.101,64628.0,0.0013,False
1785948798.11,64628.0,0.00112,False
1785948798.134,64628.0,0.00458,False
1785948798.134,64628.0,0.006,False
1785948798.134,64628.0,0.008,False
1785948798.134,64628.0,0.005,False
1785948798.134,64628.0,9e-05,False
1785948798.134,64628.0,9e-05,False
1785948798.134,64628.0,9e-05,False
1785948798.134,64628.0,9e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,9e-05,False
1785948798.134,64628.0,9e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,9e-05,False
1785948798.134,64628.0,0.1589,False
1785948798.134,64628.0,9e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.134,64628.0,8e-05,False
1785948798.164,64628.01,8e-05,False
1785948798.164,64628.01,8e-05,False
1785948798.164,64628.01,0.0007,False
1785948798.164,64628.01,0.00026,False
1785948798.232,64628.01,0.00112,False
1785948798.234,64628.01,0.0038,False
1785948798.234,64628.01,6e-05,False
1785948798.243,64628.01,0.00513,False
1785948798.243,64628.01,0.00407,False
1785948798.244,64628.01,0.07703,False
1785948798.244,64628.01,0.00114,False
1785948798.244,64628.01,0.0005,False
1785948798.244,64628.01,0.00213,False
1785948798.244,64628.01,0.04591,False
1785948798.244,64628.01,9e-05,False
1785948798.244,64628.01,9e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,9e-05,False
1785948798.244,64628.01,9e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,9e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,0.00518,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,0.00518,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,0.00518,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,8e-05,False
1785948798.244,64628.01,0.00518,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00518,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00518,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00518,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00518,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.0001,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00519,False
1785948798.244,64628.01,0.00244,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,9e-05,False
1785948798.244,64628.02,9e-05,False
1785948798.244,64628.02,8e-05,False
1785948798.244,64628.02,8e-05,False
1785948798.244,64628.02,8e-05,False
1785948798.244,64628.02,9e-05,False
1785948798.244,64628.02,9e-05,False
1785948798.244,64628.02,8e-05,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00518,False
1785948798.244,64628.02,0.00095,False
1785948798.247,64628.43,9e-05,False
1785948798.247,64628.43,9e-05,False
1785948798.247,64629.1,0.0008,False
1785948798.247,64629.1,8e-05,False
1785948798.247,64629.1,8e-05,False
1785948798.247,64629.71,8e-05,False
1785948798.247,64629.99,9e-05,False
1785948798.247,64629.99,9e-05,False
1785948798.247,64629.99,9e-05,False
1785948798.247,64630.0,8e-05,False
1785948798.247,64630.0,0.00499,False
1785948798.259,64630.0,0.00101,False
1785948798.259,64630.0,0.00752,False
1785948798.266,64630.0,0.00048,False
1785948798.266,64630.0,0.007,False
1785948798.266,64630.0,0.00138,False
1785948798.276,64630.0,0.00362,False
1785948798.276,64630.0,9e-05,False
1785948798.276,64630.0,9e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,9e-05,False
1785948798.276,64630.0,9e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,9e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.0,8e-05,False
1785948798.276,64630.01,9e-05,False
1785948798.276,64630.01,9e-05,False
1785948798.276,64630.01,8e-05,False
1785948798.276,64630.01,8e-05,False
1785948798.276,64630.01,8e-05,False
1785948798.276,64630.01,8e-05,False
1785948798.276,64630.01,8e-05,False
1785948798.276,64630.01,8e-05,False
1785948798.276,64630.01,8e-05,False
1785948798.276,64630.14,8e-05,False
1785948798.276,64630.15,0.00472,False
1785948798.277,64630.15,0.00016,False
1785948798.277,64631.36,8e-05,False
1785948798.277,64631.4,0.00019,False
1785948798.317,64631.45,0.0013,False
1785948798.322,64631.45,0.00112,False
1785948798.323,64631.45,0.00164,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.45,9e-05,False
1785948798.323,64631.45,9e-05,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.45,9e-05,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.45,8e-05,False
1785948798.323,64631.46,9e-05,False
1785948798.323,64631.46,8e-05,False
1785948798.323,64631.46,9e-05,False
1785948798.323,64631.46,8e-05,False
1785948798.323,64631.46,8e-05,False
1785948798.323,64631.46,8e-05,False
1785948798.323,64631.64,8e-05,False
1785948798.323,64631.99,9e-05,False
1785948798.323,64631.99,9e-05,False
1785948798.323,64631.99,9e-05,False
1785948799.571,64631.99,0.00863,True
1785948799.918,64632.0,0.008,False
1785948799.918,64632.0,0.005,False
1785948799.918,64632.0,0.006,False
1785948799.918,64632.0,0.007,False
1785948799.918,64632.0,9e-05,False
1785948799.918,64632.0,9e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,9e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,9e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,9e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,0.05055,False
1785948799.918,64632.0,0.10835,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,0.00016,False
1785948799.918,64632.0,0.00017,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.0,8e-05,False
1785948799.918,64632.01,8e-05,False
1785948799.918,64632.01,9e-05,False
1785948799.918,64632.01,8e-05,False
1785948799.918,64632.01,9e-05,False
1785948799.918,64632.01,8e-05,False
1785948799.918,64632.01,8e-05,False
1785948799.918,64632.01,8e-05,False
1785948799.918,64632.01,8e-05,False
1785948799.918,64632.01,0.00016,False
1785948799.918,64632.02,0.00016,False
1785948799.918,64632.29,0.00481,False
1785948799.918,64632.92,8e-05,False
1785948799.918,64633.35,8e-05,False
1785948799.918,64633.59,0.00401,False
1785948799.918,64633.99,9e-05,False
1785948799.918,64633.99,9e-05,False
1785948799.918,64633.99,9e-05,False
1785948799.918,64634.0,0.008,False
1785948799.918,64634.0,0.005,False
1785948799.918,64634.0,0.006,False
1785948799.918,64634.0,0.007,False
1785948799.918,64634.0,9e-05,False
1785948799.918,64634.0,9e-05,False
1785948799.918,64634.71,0.00639,False
1785948799.918,64634.71,9e-05,False
1785948799.918,64634.71,9e-05,False
1785948799.918,64634.85,8e-05,False
1785948799.918,64634.88,0.0032,False
1785948799.918,64634.94,9e-05,False
1785948799.918,64634.94,9e-05,False
1785948799.918,64634.94,9e-05,False
1785948799.918,64634.95,0.00185,False
1785948799.918,64634.95,0.0167,False
1785948799.918,64634.95,9e-05,False
1785948799.918,64634.95,9e-05,False
1785948799.918,64635.5,8e-05,False
1785948799.918,64635.99,9e-05,False
1785948799.918,64635.99,9e-05,False
1785948799.918,64635.99,9e-05,False
1785948799.918,64636.0,0.008,False
1785948799.918,64636.0,0.005,False
1785948799.918,64636.0,0.006,False
1785948799.918,64636.0,0.007,False
1785948799.918,64636.0,9e-05,False
1785948799.918,64636.0,9e-05,False
1785948799.918,64636.17,0.00217,False
1785948799.918,64636.17,0.00023,False
1785948799.918,64636.56,8e-05,False
1785948799.921,64636.16,0.00029,True
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,9e-05,False
1785948799.924,64636.17,9e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,9e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.17,8e-05,False
1785948799.924,64636.18,8e-05,False
1785948799.924,64636.18,8e-05,False
1785948799.924,64636.18,8e-05,False
1785948799.924,64636.18,8e-05,False
1785948799.924,64636.18,9e-05,False
1785948799.924,64636.18,9e-05,False
1785948799.924,64636.18,8e-05,False
1785948799.924,64636.56,8e-05,False
1785948799.924,64636.56,8e-05,False
1785948799.924,64636.56,8e-05,False
1785948799.924,64636.57,9e-05,False
1785948799.924,64637.07,8e-05,False
1785948799.924,64637.07,8e-05,False
1785948799.924,64637.07,8e-05,False
1785948799.924,64637.07,8e-05,False
1785948799.924,64637.09,9e-05,False
1785948799.924,64637.09,9e-05,False
1785948799.924,64637.09,9e-05,False
1785948799.924,64637.1,9e-05,False
1785948799.924,64637.1,9e-05,False
1785948799.924,64637.12,9e-05,False
1785948799.924,64637.12,9e-05,False
1785948799.924,64637.12,9e-05,False
1785948799.924,64637.13,9e-05,False
1785948799.924,64637.13,9e-05,False
1785948799.924,64637.4,0.00069,False
1785948799.924,64637.47,0.0016,False
1785948799.924,64637.57,8e-05,False
1785948799.924,64637.73,9e-05,False
1785948799.924,64637.73,9e-05,False
1785948799.924,64637.73,9e-05,False
1785948799.924,64637.74,9e-05,False
1785948799.924,64637.74,9e-05,False
1785948799.924,64637.74,9e-05,False
1785948799.924,64637.74,9e-05,False
1785948799.924,64637.74,9e-05,False
1785948799.924,64637.75,8e-05,False
1785948799.924,64637.75,9e-05,False
1785948799.924,64637.75,9e-05,False
1785948799.924,64637.75,8e-05,False
1785948799.924,64637.76,9e-05,False
1785948799.924,64637.77,9e-05,False
1785948799.924,64637.77,9e-05,False
1785948799.924,64637.78,9e-05,False
1785948799.924,64637.78,9e-05,False
1785948799.924,64637.85,0.00019,False
1785948799.924,64638.0,0.00027,False
1785948799.924,64638.0,0.00395,False
1785948799.925,64638.0,0.00378,False
1785948799.925,64638.0,0.00365,False
1785948799.926,64638.0,0.00335,False
1785948799.926,64638.0,0.005,False
1785948799.926,64638.0,0.006,False
1785948799.926,64638.0,0.0005,False
1785948799.926,64638.0,9e-05,False
1785948799.926,64638.0,9e-05,False
1785948799.926,64638.0,8e-05,False
1785948799.926,64638.0,8e-05,False
1785948799.926,64638.01,0.00063,False
1785948799.926,64638.01,0.00018,False
1785948799.926,64638.32,0.00025,True
1785948799.929,64638.34,8e-05,False
1785948799.929,64638.46,9e-05,False
1785948799.929,64638.46,9e-05,False
1785948799.929,64638.46,0.00902,False
1785948799.93,64638.45,0.00021,True
1785948799.954,64638.46,8e-05,False
1785948799.954,64638.46,9e-05,False
1785948799.954,64638.46,0.00355,False
1785948801.363,64638.46,0.00674,False
1785948805.287,64638.46,0.00011,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,0.00016,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,0.00017,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,9e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.46,8e-05,False
1785948805.308,64638.47,8e-05,False
1785948805.308,64638.47,8e-05,False
1785948805.308,64638.47,9e-05,False
1785948805.308,64638.47,9e-05,False
1785948805.308,64638.47,8e-05,False
1785948805.308,64638.47,8e-05,False
1785948805.308,64638.47,8e-05,False
1785948805.308,64638.47,8e-05,False
1785948805.308,64638.47,8e-05,False
1785948805.308,64638.47,7e-05,False
1785948805.364,64638.47,9e-05,False
1785948805.364,64638.47,8e-05,False
1785948805.364,64638.47,8e-05,False
1785948805.364,64638.47,8e-05,False
1785948805.364,64638.47,2e-05,False
1785948805.418,64638.47,7e-05,False
1785948805.418,64638.47,9e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,8e-05,False
1785948805.418,64638.47,9e-05,False
1785948805.418,64638.47,0.00144,False
1785948805.459,64638.47,0.00112,False
1785948805.534,64638.47,9e-05,False
1785948805.534,64638.47,9e-05,False
1785948805.534,64638.47,8e-05,False
1785948805.534,64638.47,8e-05,False
1785948805.534,64638.47,8e-05,False
1785948805.534,64638.47,9e-05,False
1785948805.534,64638.47,9e-05,False
1785948805.534,64638.47,8e-05,False
1785948805.534,64638.47,9e-05,False
1785948805.534,64638.47,8e-05,False
1785948805.534,64638.47,8e-05,False
1785948805.534,64638.47,8e-05,False
1785948805.534,64638.47,8e-05,False
1785948805.534,64638.47,3e-05,False
1785948805.599,64638.47,5e-05,False
1785948805.599,64638.47,8e-05,False
1785948805.599,64638.47,8e-05,False
1785948805.599,64638.47,8e-05,False
1785948805.599,64638.47,8e-05,False
1785948805.599,64638.47,0.00075,False
1785948805.692,64638.47,0.00112,False
1785948805.767,64638.47,0.00112,False
1785948805.879,64638.47,0.00112,False
1785948805.924,64638.47,9e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,9e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,9e-05,False
1785948805.924,64638.47,9e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,9e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.47,9e-05,False
1785948805.924,64638.47,8e-05,False
1785948805.924,64638.48,0.00016,False
1785948805.924,64638.48,9e-05,False
1785948805.924,64638.48,9e-05,False
1785948805.924,64638.48,8e-05,False
1785948805.924,64638.48,8e-05,False
1785948805.924,64638.48,8e-05,False
1785948805.924,64638.48,8e-05,False
1785948805.924,64639.0,0.00469,False
1785948805.924,64639.64,8e-05,False
1785948805.924,64639.68,9e-05,False
1785948805.924,64639.77,8e-05,False
1785948805.924,64639.99,9e-05,False
1785948805.924,64639.99,9e-05,False
1785948805.924,64639.99,8e-05,False
1785948805.924,64639.99,9e-05,False
1785948805.999,64639.99,0.00011,True
1785948806.19,64640.0,0.00898,False
1785948806.247,64640.0,0.00035,False
1785948806.258,64640.0,0.00067,False
1785948806.258,64640.0,0.00215,False
1785948806.26,64640.0,0.00037,False
1785948806.26,64640.0,0.00268,False
1785948806.287,64640.0,0.00112,False
1785948806.329,64640.0,0.00168,False
1785948806.329,64640.0,0.0007,False
1785948806.335,64640.0,0.0025,False
1785948806.419,64640.0,0.00112,False
1785948806.474,64640.0,0.00112,False
1785948806.579,64640.0,0.00112,False
1785948806.702,64640.0,0.00044,False
1785948806.702,64640.0,0.00086,False
1785948806.861,64640.0,0.00112,False
1785948806.942,64640.0,0.00112,False
1785948806.999,64640.0,0.00112,False
1785948807.055,64640.0,0.00078,False
1785948807.055,64640.0,0.00034,False
1785948807.12,64640.0,0.00112,False
1785948807.2,64640.0,0.00112,False
1785948807.228,64640.0,0.00032,False
1785948809.653,64639.99,0.14205,True
1785948809.653,64639.99,0.01547,True
1785948809.653,64639.99,0.1401,True
1785948809.653,64639.99,0.02808,True
1785948810.34,64639.99,0.00017,True
1785948811.425,64639.99,0.00046,True
1785948811.638,64640.0,0.0031,False
1785948811.638,64640.0,8e-05,False
1785948811.638,64640.0,9e-05,False
1785948811.638,64640.0,8e-05,False
1785948811.638,64640.0,8e-05,False
1785948811.638,64640.0,8e-05,False
1785948811.638,64640.0,8e-05,False
1785948811.638,64640.0,8e-05,False
1785948811.638,64640.0,8e-05,False
1785948811.638,64640.0,9e-05,False
1785948811.638,64640.0,0.00017,False
1785948811.638,64640.0,8e-05,False
1785948811.638,64640.0,8e-05,False
1785948811.638,64640.0,0.00474,False
1785948812.079,64640.0,0.00011,False
1785948812.715,64640.0,0.00034,False
1785948812.946,64639.99,0.00928,True
1785948813.184,64640.0,0.0009,False
1785948813.925,64639.99,0.002,True
1785948813.978,64640.0,0.00019,False
1785948814.072,64640.0,0.002,False
1785948815.268,64639.99,0.06562,True
1785948815.268,64639.99,8e-05,True
1785948815.268,64639.99,0.02424,True
1785948816.155,64639.99,8e-05,True
1785948816.155,64639.99,9e-05,True
1785948816.155,64639.99,0.00016,True
1785948816.155,64639.99,8e-05,True
1785948816.155,64639.99,8e-05,True
1785948816.155,64639.99,8e-05,True
1785948816.155,64639.99,8e-05,True
1785948816.155,64639.99,0.00275,True
1785948816.975,64639.99,0.00498,True
1785948816.975,64639.99,8e-05,True
1785948816.975,64639.99,8e-05,True
1785948816.975,64639.99,0.0001,True
1785948816.975,64639.99,0.00121,True
1785948817.489,64640.0,0.0003,False
1785948819.535,64639.99,0.00047,True
1785948819.715,64640.0,0.00031,False
1785948819.999,64639.99,0.00015,True
1785948820.321,64639.99,0.00036,True
1785948820.453,64640.0,0.00032,False
1785948821.273,64640.0,0.00869,False
1785948821.929,64639.99,0.00128,True
1785948823.294,64639.99,0.00191,True
1785948823.294,64639.99,8e-05,True
1785948823.294,64639.99,8e-05,True
